# output_snr_1024.txt
# usage 40:...

9	11	137	0.055	0.951242	0.9256	0.9624	35523
23	25	179	0.102	0.912870	0.9587	0.9304	64320
95	69	287	0.200	0.858603	0.9728	0.7818	120493
293	208	652	0.300	0.796181	0.9759	0.7811	346789
342	197	634	0.400	0.748854	0.9837	0.7127	323626
359	360	1222	0.500	0.570651	0.9854	0.9728	530308
414	415	1509	0.597	0.481060	0.9891	0.9801	692855
410	236	864	0.650	0.554577	0.9926	0.7499	330886
